id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,room_type
482122,TRAFALGAR - CITY - SPACE & LIGHT,1408525,Mad4Rent,Chamberí,Trafalgar,40,-3,88,5,8,31/03/2019,0.13,56,333,Entire home/apt
483048,IFEMA/AIRPORT very good connections,2391244,Marias&Nacho,Hortaleza,Palomas,40,-3,60,1,60,14/07/2019,0.79,2,39,Private room
488462,"★CENTRICO, AMPLIO Y BONITO ★WIFI★CC",2417075,Alejandro Y Nelia,Chamberí,Trafalgar,40,-3,85,1,324,04/09/2019,3.67,4,325,Entire home/apt
489190,Gorgeous attic in Madrid (center),2419064,Laura,Moncloa - Aravaca,Argüelles,40,-3,190,2,27,01/01/2019,0.31,2,0,Entire home/apt
492221,CENTRICO EN EL BARRIO DE LA LATINA,2433045,Manuel,Centro,Palacio,40,-3,69,2,189,14/07/2019,2.22,1,316,Entire home/apt
493238,ElRastro-Plaza Mayor. Air cond-WIFI,2436735,Gemma,Centro,Embajadores,40,-3,50,4,201,10/09/2019,2.28,1,5,Entire home/apt
497706,Peaceful apartment in Madrid Centre,2456671,José & María,Retiro,Jerónimos,40,-3,60,1,192,09/09/2019,2.24,4,232,Entire home/apt
499911,2 bedroom apartment downtown Madrid,2467212,Joël,Centro,Embajadores,40,-3,97,4,143,11/09/2019,1.75,1,241,Entire home/apt
500742,"Near Retiro Park,Madrid 28007 Spain",2470700,Jaime,Retiro,Niño Jesús,40,-3,110,4,0,01/01/2019,0,1,48,Entire home/apt
502918,Cozy room in penthouse in Madrid's heart,2480913,Elvira,Centro,Cortes,40,-3,45,3,73,09/09/2019,1.77,1,279,Private room
506956,PRECIOSO APTO. CENTRICO EN MADRID,1932547,Nieves,Ciudad Lineal,Concepción,40,-3,52,1,347,17/09/2019,7.89,1,55,Entire home/apt
507614,Malasaña: Amazing&extremely central 2BD flat,2501740,Moises&Cristina + Little Sophie&Eli,Centro,Universidad,40,-3,84,3,22,09/07/2019,0.25,3,97,Entire home/apt
510973,HABITACION CÉNTRICA EN PISO NUEVO,2517520,Ruben,Centro,Cortes,40,-3,60,2,4,10/09/2017,0.14,1,323,Private room
514917,"Nice room, nice flat",83531,Abdel,Latina,Cármenes,40,-3,17,4,27,27/07/2018,0.32,2,48,Private room
515008,BIG BED & VERY NICE ROOM YELLOW.,2536524,Marina,San Blas - Canillejas,Arcos,40,-3,25,10,20,30/03/2019,0.24,5,342,Private room
515339,ORIGINAL next to Royal Palace!!!,2538187,Pe,Centro,Palacio,40,-3,63,2,112,09/08/2019,2.55,1,344,Entire home/apt
518208,BIG BED & VERY NICE ORANGE ROOM.,2536524,Marina,San Blas - Canillejas,Hellín,40,-3,25,10,15,01/07/2019,0.19,5,334,Private room
518511,"Central, cheery, light, historic",1150912,Andrew,Centro,Embajadores,40,-3,40,2,8,29/06/2018,0.12,1,230,Private room
521162,Cozy apartment in Madrid center,2561320,Raúl,Centro,Embajadores,40,-3,85,2,58,15/07/2018,0.71,9,0,Entire home/apt
521329,Nice&perfect location singel room,2563986,Elena,Chamartín,Hispanoamérica,40,-3,30,30,0,01/01/2019,0,4,261,Private room
521367,Penthouse with terrace in SOL-WIFI,2564339,Alfonso & Guillermo,Centro,Sol,40,-3,67,3,104,13/09/2019,1.21,11,133,Entire home/apt
522563,Beautiful loft in downtown Madrid,1652272,Xuan,Centro,Palacio,40,-3,75,2,79,15/09/2019,1.3,2,333,Entire home/apt
524003,NEXT TO PLAZA MAYOR STATELY BUILDNG,2576044,Angel,Centro,Embajadores,40,-3,65,2,350,12/09/2019,4.13,1,313,Private room
526162,Single room in shared flat. Central,2249249,David,Retiro,Pacífico,40,-3,19,2,1,04/08/2012,0.01,1,0,Private room
526513,Sol.  Your home in Madrid´s Heart,1134989,Rut Y Óscar,Centro,Sol,40,-3,39,2,463,17/09/2019,5.24,1,328,Entire home/apt
531677,Bright room in the Gran Via!!!!,2613319,David,Centro,Universidad,40,-3,34,2,483,16/09/2019,5.68,1,106,Private room
531854,Cozy GRAN VIA PENTHOUSE WiFi A/C,2569497,Elena,Centro,Universidad,40,-3,55,2,458,04/09/2019,5.23,2,305,Entire home/apt
533450,Apartment in the center of Madrid,2619962,Mauricio,Centro,Cortes,40,-3,24,1,372,31/08/2019,4.25,1,163,Private room
536310,Room....Madrid CENTER,2634967,Pati,Chamberí,Trafalgar,40,-3,40,120,0,01/01/2019,0,2,364,Private room
536574,Junior Rent,447969,Javier,Arganzuela,Delicias,40,-3,70,3,3,14/10/2015,0.06,1,0,Entire home/apt
537234,Single Naranja en casa de artista,2638528,Miguel,Arganzuela,Palos de Moguer,40,-3,22,1,9,09/07/2017,0.1,2,31,Private room
540937,MELROSEPIES APARTMENT / CITY CENTRE,2659070,Ana,Centro,Embajadores,40,-3,56,2,224,31/08/2019,2.55,3,57,Entire home/apt
541406,Enjoy madrid with all your family,2661721,Tony,Ciudad Lineal,Costillares,40,-3,300,5,0,01/01/2019,0,1,0,Entire home/apt
544736,SUNNY & EASY ACCESIBLE BEDROOM,1284868,Rocio,Chamartín,Hispanoamérica,40,-3,23,2,34,23/09/2018,0.44,2,201,Private room
545174,MADRID - MONCLOA ,2680319,Paula,Chamberí,Gaztambide,40,-3,40,1,4,30/06/2015,0.06,1,0,Entire home/apt
548212,Single room with private bathroom,2709614,Maite,Moncloa - Aravaca,Argüelles,40,-3,38,3,60,01/07/2018,0.72,1,323,Private room
548995,CHIC and CENTRAL apartment +WIFI,2673517,Sylvia,Retiro,Ibiza,40,-3,90,5,134,09/07/2019,1.59,1,133,Entire home/apt
549483,Puerta del Sol: It´s Perfect!!!!,1091014,Carlos Joaquín,Centro,Cortes,40,-3,99,3,34,14/07/2019,0.4,4,335,Entire home/apt
549664,SPACIOUS ROOM WITH BATHROOM,2702003,Arancha,Villa de Vallecas,Casco Histórico de Vallecas,40,-3,50,7,1,21/04/2015,0.02,1,89,Private room
551966,YOUR HOME IN THE HEART OF MADRID,2659765,Inma,Centro,Embajadores,40,-3,65,30,216,03/06/2019,2.49,1,0,Entire home/apt
552183,Nice apartment. historic center Mad,2713304,Belén,Centro,Cortes,40,-3,30,2,238,15/09/2019,2.71,1,324,Private room
555117,Cute Bedroom in Serrano Street,2727360,Silvia,Salamanca,Recoletos,40,-3,33,3,2,09/12/2015,0.04,1,349,Private room
557402,centrico a 5 minutos de plaza mayor,2740430,Marilu,Centro,Embajadores,40,-3,35,1,1,28/06/2019,0.36,1,362,Private room
558690,Bº Salamanca -5pax -3bedrooms - 2wc,2747005,Maribel,Salamanca,Goya,40,-3,105,5,64,10/07/2019,0.88,3,204,Entire home/apt
560941,Serrano apartment,596469,Gabriel Avalos,Salamanca,Recoletos,40,-3,100,5,23,30/08/2019,0.32,30,311,Hotel room
565152,wonderful aparment in lavapies !!,2779192,Wanda,Centro,Embajadores,40,-3,57,2,157,30/07/2019,2.48,1,156,Entire home/apt
566241,LOVELY APARTMENT CLOSE TO REINA SOFIA MUSEUM,2785251,Susana,Centro,Embajadores,40,-3,50,180,30,04/03/2014,0.35,2,183,Entire home/apt
568190,"Rooms to rent to students,tourists ",2795931,Pilar,Latina,Puerta del Angel,40,-3,20,2,195,07/03/2019,2.37,1,1,Private room
570158,Stanza- Carina,2347489,Jeanet,Chamberí,Rios Rosas,40,-3,22,2,27,02/12/2018,0.32,1,321,Private room
572048,Rooms to rent in a shared flat,1689652,Alfredo,Centro,Universidad,40,-3,30,3,0,01/01/2019,0,1,0,Private room
576487,HOUSE IN BARAJAS CLOSE TO AIRPORT AND IFEMA,2312712,Pilar,Barajas,Casco Histórico de Barajas,40,-3,78,1,361,05/09/2019,4.27,1,127,Entire home/apt
578731,"CENTRIC, QUIET, BRIGHT APARTMENT.",2847013,Santiago,Centro,Universidad,40,-3,95,2,318,16/09/2019,3.66,5,312,Entire home/apt
578837,Studio in the heart of Madrid -WIFI,2847360,Sara,Chamberí,Trafalgar,40,-3,60,366,102,04/01/2019,1.21,1,90,Entire home/apt
580687,In the heart of Madrid.,2857508,Yolanda,Centro,Cortes,40,-3,67,2,225,13/09/2019,5.75,1,215,Entire home/apt
581691,Central Quiet Cozy A/C + WiFi,2864064,Oscar Vanessa Javi,Centro,Embajadores,40,-3,33,1,323,09/09/2019,3.72,23,92,Entire home/apt
586726,Good Karma - Madrid Rio Penthouse ,2566589,Ronit And Fred,Moncloa - Aravaca,Casa de Campo,40,-3,85,30,30,18/08/2016,0.42,1,61,Entire home/apt
588382,Apartment in the center of Madrid,2902269,Ane,Centro,Embajadores,40,-3,190,2,5,19/05/2014,0.07,1,0,Entire home/apt
588518,Penthouse with Stunning Balcony Near Plaza Mayor,2267893,Ana,Centro,Palacio,40,-3,165,4,53,25/08/2019,0.88,1,171,Entire home/apt
590710,Single/Double private room,2913511,Amparo,Usera,San Fermín,40,-3,30,7,53,01/07/2019,0.62,2,160,Private room
594298,"Great Design, Views and Location",153391,Fernando,Centro,Sol,40,-3,105,1,378,20/08/2019,4.46,6,3,Entire home/apt
595055,ROOM DUPLEX-ATICO NEAR MADRID RIO,2940355,Teresa,Carabanchel,Comillas,40,-3,24,2,19,26/06/2019,0.22,1,264,Private room
597038,Golden Mile. Posh duplex. Grand views. Five Stars.,2952250,Sofía,Retiro,Jerónimos,40,-3,155,2,114,04/04/2018,1.45,2,78,Entire home/apt
598771,Atocha Attic - Unbeatable Location,2678039,Miguel,Arganzuela,Palos de Moguer,40,-3,85,3,69,01/09/2019,0.92,1,0,Entire home/apt
599134,Cosy Plaza Mayor apartment in central Madrid,1567773,Lara,Centro,Sol,40,-3,30,30,7,05/12/2017,0.08,1,90,Private room
599977,CENTRAL STUDIO FLAT,2960080,IVAN And PIETRO,Centro,Universidad,40,-3,37,2,370,04/09/2019,4.28,9,30,Entire home/apt
600476,Sunny loft in Gran Vía / Chueca,2184051,Emilio,Centro,Justicia,40,-3,75,1,455,13/09/2019,5.32,4,316,Entire home/apt
603958,Beautiful apartment  - near GranVía,2376101,Apartamentos CalleCultura,Centro,Universidad,40,-3,85,4,3,11/11/2017,0.07,3,300,Entire home/apt
604150,El Rincón de Serrano,2990747,Raúl,Salamanca,Castellana,40,-3,110,6,2,19/09/2013,0.03,1,48,Entire home/apt
604395,501-ROOM WITH KEY CENTER 15 MIN,2991670,Julian,Salamanca,Guindalera,40,-3,19,1,52,01/09/2019,0.73,11,234,Private room
604632,habitacion luminosa madrid-centro,2993477,Luna,Tetuán,Berruguete,40,-3,29,1,36,07/07/2019,0.68,3,266,Private room
605339,NiceStay_HighValue_Orange RoomWIFI,2783896,Ivaylo,Latina,Lucero,40,-3,19,3,147,04/09/2019,1.72,2,55,Private room
605697,Studio ideal for students,2999728,Carlos,Arganzuela,Palos de Moguer,40,-3,25,7,11,05/08/2014,0.13,1,0,Entire home/apt
606923,Habitación+baño+cocina privada -Aravaca - Madrid,2581715,Myriam,Moncloa - Aravaca,Aravaca,40,-3,24,2,11,06/09/2019,1.16,1,49,Private room
607548,Attic with views and large Terrace,3010452,Aurora,Puente de Vallecas,Palomeras Bajas,40,-3,45,2,3,21/04/2014,0.04,1,0,Private room
608742,Central and quiet.,3017315,Cristina,Centro,Palacio,40,-3,65,3,413,17/09/2019,4.76,5,39,Entire home/apt
610675,"Beautiful attic, best location.",2174652,María,Centro,Sol,40,-3,70,3,7,17/08/2015,0.08,1,0,Entire home/apt
616027,"Quiet room well located, Av.America",3053021,Sonia,Chamartín,Prosperidad,40,-3,23,1,74,19/09/2018,0.87,1,0,Private room
618406,Modern Loft Duplex in Madrid near of Metro & Park,3062041,Luis,Villa de Vallecas,Santa Eugenia,40,-3,60,3,97,11/06/2019,1.13,1,96,Entire home/apt
618576,Puerta del Sol - Palacio Real.,3017315,Cristina,Centro,Palacio,40,-3,70,3,267,13/09/2019,3.13,5,30,Entire home/apt
625566,DUPLEX AT MADRID CENTER WITH POOL,2773350,Ainhoa,Arganzuela,Acacias,40,-3,60,2,25,02/01/2017,0.33,1,0,Entire home/apt
625700,Big room whith light,2634967,Pati,Chamberí,Trafalgar,40,-3,50,120,4,23/12/2018,0.14,2,270,Private room
627873,Chic & Cool Loft,3117754,Natalia,Chamberí,Trafalgar,40,-3,140,2,184,06/01/2019,2.15,3,271,Entire home/apt
628394,Luxurious duplex (3 floors) in Sol,3121587,Ixchel,Centro,Sol,40,-3,250,1,64,30/07/2019,0.75,4,0,Entire home/apt
631737,"Chamartin, Large, Warm, Calm & lux",3141727,Esther,Chamartín,Castilla,40,-3,75,3,1,14/09/2012,0.01,1,0,Entire home/apt
642863,"Malasaña, Madrid, private room",3214130,Gloria,Centro,Universidad,40,-3,45,4,40,05/06/2019,0.48,3,17,Private room
642902,Gran Castellana Lux,368907,Miguel,Chamberí,Rios Rosas,40,-3,197,3,27,27/08/2019,0.36,2,132,Entire home/apt
643471,CHEAP & NICE B&B IN MADRID CENTRE,3290138,Juan Jesus,Centro,Embajadores,40,-3,20,3,53,16/05/2018,0.73,2,0,Private room
644592,231 -  ROOM FOR TWO WITH WIFI,2991670,Julian,Salamanca,Guindalera,40,-3,16,1,44,19/08/2019,0.51,11,312,Private room
644603,Room for two in centric zone with wifi,2991670,Julian,Salamanca,Guindalera,40,-3,22,4,45,04/08/2019,0.53,11,201,Private room
644656,Room NEXT TO THE METRO!!,3226403,Lili,Ciudad Lineal,Pueblo Nuevo,40,-3,25,7,0,01/01/2019,0,2,292,Private room
645934,Fantastic B&B beside the Opera,3235676,Ana,Centro,Palacio,40,-3,70,3,99,13/07/2019,1.17,1,176,Private room
647207,pequeño loft Plaza  Legazpi Madrid,3244793,Lorenzo,Arganzuela,Legazpi,40,-3,39,3,311,10/09/2019,3.68,1,269,Entire home/apt
647376,LA LATINA AMAZING NEIGHBORHOOD !!,1091014,Carlos Joaquín,Centro,Embajadores,40,-3,125,3,11,12/05/2019,0.14,4,350,Entire home/apt
647891,Madrid Big large room 25m2,3249358,Daniel,Chamberí,Gaztambide,40,-3,40,1,53,20/02/2019,0.78,1,55,Private room
655514,Room for one or two people,3226403,Lili,Ciudad Lineal,Pueblo Nuevo,40,-3,30,1,0,01/01/2019,0,2,322,Private room
656520,"Studio in Lavapies , Madrid",1375487,Juan Carlos,Centro,Embajadores,40,-3,65,5,24,22/02/2019,0.28,1,294,Entire home/apt
659887,Habitación amplia y comoda centro Madrid,3329487,Nicolás,Retiro,Pacífico,40,-3,29,14,5,30/12/2018,0.12,2,283,Private room
661688,Habitacion 4,845399,Daniel,Centro,Universidad,40,-3,30,1,85,05/05/2019,1,10,165,Private room
663761,"helles Zimmer, ruhig, komfortabel..",3352121,Fran&Joni,Villa de Vallecas,Casco Histórico de Vallecas,40,-3,22,1,4,06/12/2015,0.08,1,0,Private room
668753,Sunny bdm. One of Madrid best areas,3385307,Iguacel,Chamberí,Trafalgar,40,-3,45,4,78,30/06/2019,1.07,2,323,Private room
675713,Cosy Lofts-breakfast heart Madrid,3432379,Rafael,Centro,Cortes,40,-3,80,3,9,27/06/2017,0.11,1,329,Entire home/apt
676566,Up to 4 people flat central Madrid,3317937,Félix,Retiro,Pacífico,40,-3,75,3,87,20/08/2019,1.06,1,230,Entire home/apt
678732,GRANDE - 3 HAB ★ CENTRO ★ WIFI ★ AC,2417075,Alejandro Y Nelia,Chamberí,Trafalgar,40,-3,149,1,304,06/08/2019,3.71,4,308,Entire home/apt
680784,Habitacion Madrid Centro MUY BIEN SITUADO!,3466426,Pedro,Centro,Universidad,40,-3,45,3,7,31/07/2019,0.09,1,271,Private room
681336,Central family friendly apartment,3469687,Jose,Moncloa - Aravaca,Argüelles,40,-3,80,2,20,18/03/2019,0.24,1,0,Entire home/apt
683208,Four bedroom modern apartment in Madrid,9228673,Home At Homes,Salamanca,Lista,40,-3,210,5,51,05/06/2019,0.62,17,271,Entire home/apt
683401,ROOM FOR STUDENT,3483233,Maria,Puente de Vallecas,Numancia,40,-3,25,2,5,14/12/2018,0.3,3,292,Private room
683969,I share my flat.Two (Website hidden by Airbnb) .,3487329,KMitocondria,Carabanchel,Puerta Bonita,40,-3,20,1,1,26/08/2015,0.02,1,0,Entire home/apt
684564,"ROYAL PALACE, OPERA, PLAZA MAYOR, LATINA, SOL",1941314,Xavier,Centro,Palacio,40,-3,108,2,134,09/08/2019,1.84,1,182,Entire home/apt
685152,house-hotel,3494012,Farah Maria,Hortaleza,Pinar del Rey,40,-3,155,2,61,25/08/2019,1.43,5,312,Entire home/apt
686041,Lovely room for relax in Madrid,3508577,Eva,Hortaleza,Valdefuentes,40,-3,40,1,12,15/07/2019,0.22,1,363,Private room
688795,PENTHOUSE MODERN PLAZA MAYOR VIEW,1732442,Anouk,Centro,Sol,40,-3,75,2,109,25/08/2019,1.32,9,337,Entire home/apt
689099,Lujo a tu alcance,3357259,Mercedes,Ciudad Lineal,Costillares,40,-3,40,1,15,22/12/2017,0.18,1,190,Private room
691344,hab individual  en madrid,655088,Elsa,Arganzuela,Delicias,40,-3,23,3,72,13/09/2019,0.86,3,26,Private room
691458,Habitación doble  luminosa,655088,Elsa,Arganzuela,Delicias,40,-3,37,2,21,21/10/2018,0.4,3,78,Private room
692358,Amazing 11th floor with a/a for 8 people,3540348,Angeles & Román,Villaverde,Los Angeles,40,-3,98,3,151,10/09/2019,1.8,10,142,Entire home/apt
692855,LOVELY APT AT THE CENTER: LA LATINA,3544353,Miguel,Centro,Palacio,40,-3,75,3,210,31/08/2019,2.5,1,54,Entire home/apt
694867,Tranquilo y cómodo apartamento en Madrid 5PAX,3540348,Angeles & Román,Villaverde,Los Angeles,40,-3,75,3,145,08/09/2019,2.39,10,143,Entire home/apt
695909,Madrid Central Modern Apartment,3021792,Jose,Centro,Universidad,40,-3,80,2,192,31/08/2019,4.01,1,256,Entire home/apt
696928,alquilo habitación,3569462,Claudia,Salamanca,Lista,40,-3,60,2,45,19/05/2019,1.22,2,342,Shared room
697858,Cosy double room Madrid,3571619,Fernando,Tetuán,Bellas Vistas,40,-3,35,1,32,30/06/2019,3.22,1,0,Private room
700756,Tu hogar en Madrid.WIFI,3534151,Eva,Retiro,Adelfas,40,-3,65,3,209,16/09/2019,2.56,1,307,Entire home/apt
704155,Apartment  in the center of Madrid,3606346,José,Centro,Embajadores,40,-3,73,2,232,19/08/2019,2.76,8,116,Entire home/apt
706835,ROOM FOR STUDENT,3483233,Maria,Puente de Vallecas,Numancia,40,-3,25,2,10,18/12/2018,0.13,3,292,Private room
707232,Casa señorial en Madrid B. & B.,3477002,Carmen,Chamberí,Vallehermoso,40,-3,60,3,61,15/06/2019,0.9,1,332,Private room
707670,Apartamento Arguelles  dos habitaciones,3540591,Max,Centro,Universidad,40,-3,70,3,11,01/01/2019,0.15,8,261,Entire home/apt
708275,"""Great Velazquez Apartment & Area""",2785251,Susana,Chamartín,El Viso,40,-3,50,270,5,28/07/2013,0.06,2,48,Entire home/apt
709208,Apartment in the heart of Madrid,3648882,Luz,Centro,Sol,40,-3,69,2,512,15/09/2019,6.06,1,316,Entire home/apt
710156,AIRPORT/IFEMA INDIVIDUAL BATHROOM,3654886,Sara,Barajas,Alameda de Osuna,40,-3,29,1,176,09/08/2019,2.08,3,0,Private room
710870,Stay in the heart of Madrid,3654108,Gudula,Chamberí,Arapiles,40,-3,23,1,426,15/09/2019,5.59,3,317,Private room
714983,Large and bright 4 bedroom 2wc flat,2747005,Maribel,Moratalaz,Media Legua,40,-3,125,5,54,08/07/2019,0.82,3,264,Entire home/apt
715965,Apartment best location in town!,3689490,Eva,Centro,Sol,40,-3,99,3,19,18/11/2017,0.23,1,256,Entire home/apt
716232,Loft near Metro - 75m2 - 5pax - 2wc,2747005,Maribel,Ciudad Lineal,Concepción,40,-3,85,7,22,24/07/2019,0.32,3,292,Entire home/apt
716292,Just in the centre: Malasaña/Chueca,3691303,Paloma,Centro,Universidad,40,-3,72,3,73,22/06/2019,1.07,2,260,Entire home/apt
717313,Unique stylish near Royal Palace,3698406,Arman,Centro,Palacio,40,-3,100,3,147,15/09/2019,1.74,1,315,Entire home/apt
721057,City Centre NO HIGH WEEKEND RATES,1954334,Mike,Centro,Embajadores,40,-3,55,2,593,13/09/2019,7.03,1,232,Entire home/apt
721377,40M2 LOFT GREAT FOR STUDENT 100M WF,3724500,Lucrecia,Fuencarral - El Pardo,Valverde,40,-3,50,7,24,02/08/2019,0.29,1,198,Entire home/apt
722199,Habitación en Zona Tranquila Madrid,3726310,Alex,Puente de Vallecas,Entrevías,40,-3,22,1,1,02/05/2015,0.02,1,261,Private room
723088,LOVELY FLAT IN PLAZA DE CHUECA,2555202,Norah,Centro,Justicia,40,-3,75,3,150,10/09/2019,1.78,1,174,Entire home/apt
724700,3 MODERNO APARTAMENTO CENTRO,3746437,Nuria,Centro,Embajadores,40,-3,60,1,28,07/07/2019,0.51,4,265,Entire home/apt
726408,Luxury loft near the center \ IFEMA and Airport,3759135,Alex,Ciudad Lineal,San Juan Bautista,40,-3,130,2,17,03/06/2019,0.23,1,360,Entire home/apt
726951,Studio new & retro in Gran Vía,2172169,Eva,Centro,Universidad,40,-3,60,3,1,04/11/2013,0.01,1,323,Entire home/apt
727588,"CENTRIC NEAR TO M30, 2 BEDROOMS",498646,Irma,Puente de Vallecas,San Diego,40,-3,43,30,18,28/06/2019,0.36,4,237,Entire home/apt
728978,Charming Loft in Historical Center,1566057,Angel L.,Centro,Embajadores,40,-3,80,3,174,14/06/2019,2.08,1,261,Entire home/apt
730347,APARTMENT FOR 6 PEOPLE LOCATED IN PLAZA MAYOR,3797913,Rocio,Centro,Sol,40,-3,140,2,153,29/07/2019,1.95,6,332,Entire home/apt
730502,APARTMENT FOR 6 PEOPLE LOCATED IN THE CITYCENTRE,3797913,Rocio,Centro,Palacio,40,-3,140,2,19,07/07/2019,0.33,6,348,Entire home/apt
730568,APARTMENT FOR 6 PEOPLE IN THE HEART OF MADRID,3797913,Rocio,Centro,Sol,40,-3,150,2,20,07/07/2019,0.3,6,294,Entire home/apt
733312,Beautiful studio in Chamberí,3730591,Eva Mª,Chamberí,Rios Rosas,40,-3,50,180,15,31/03/2019,0.18,1,315,Entire home/apt
733365,A place for your accommodation,3821608,Charo,Chamberí,Trafalgar,40,-3,35,2,44,11/08/2019,0.68,1,348,Private room
734053,Independent room for students,3825783,Elisa,Retiro,Ibiza,40,-3,50,30,2,01/11/2018,0.06,1,262,Private room
738837,"Agradable, funcional y luminoso (Tirso, La Latina)",3771869,Alix,Centro,Embajadores,40,-3,48,3,122,12/09/2019,1.7,1,39,Entire home/apt
740200,Golden Mile. Awesome views. Luxury Duplex. 5 Star,2952250,Sofía,Salamanca,Recoletos,40,-3,194,2,13,27/07/2017,0.17,2,298,Entire home/apt
743650,Habitación en Lavapies,2236658,Susana,Centro,Embajadores,40,-3,25,2,245,31/08/2019,3.06,1,296,Private room
745609,Tanquility in the center of madrid,1735664,Enrique,Centro,Embajadores,40,-3,110,2,98,08/07/2019,1.18,1,291,Entire home/apt
745664,"WIFI B&B , BATH, TWO BEDS, CENTER, AWESOME.",3591751,Fernando,Arganzuela,Acacias,40,-3,35,2,371,31/08/2019,5.78,2,233,Private room
745728,4 bedrooms apartment for 12 people in the centre,3797913,Rocio,Centro,Sol,40,-3,250,3,89,28/05/2019,1.48,6,347,Entire home/apt
746742,Apartamento luminoso Cervantes,1719263,Leticia,Centro,Cortes,40,-3,100,3,26,11/08/2019,0.36,2,321,Entire home/apt
747873,Stylish apartment in city center,1625657,Matias,Centro,Universidad,40,-3,85,1,246,02/09/2019,2.93,3,297,Entire home/apt
748854,Host family in the center of Madrid,1888816,Margarita Y María,Arganzuela,Acacias,40,-3,24,5,134,30/06/2019,1.66,4,147,Private room
750257,Holiday Estudio  Madrid Center,130907,Dana,Centro,Universidad,40,-3,75,3,23,02/06/2019,0.32,3,322,Entire home/apt
751527,Gran apartamento Plaza de España (ref. VT-2053),3951702,Juan Antonio,Centro,Universidad,40,-3,205,5,54,14/04/2019,0.69,1,81,Entire home/apt
751530,Downtown (Website hidden by Airbnb) MAYOR.Wifi.Cozy.Cleansed.,3898452,Consuelo,Centro,Sol,40,-3,59,3,406,13/09/2019,4.85,2,215,Entire home/apt
752424,2br Apartment La Latina / Rastro,216570,Miguel,Centro,Embajadores,40,-3,110,3,113,05/05/2019,1.35,1,61,Entire home/apt
752515,WIFI. Big Bargain. Cosy. Charm. :),3438657,Áureo,Centro,Embajadores,40,-3,50,2,209,11/01/2019,2.51,2,140,Entire home/apt
